VIN,Type,Year,Make,Model,Body,Doors,Ext_Color_Generic,Int_Color_Generic,EngineCylinders,Transmission,Miles,SellingPrice,Engine_Block_Type,Engine_Description,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,MarketClass,PassengerCapacity
2JZFYSEX09MEKHSB8,Used,2022,Kia,Sportage,Sport Utility,4,Gray,Black,4,Automatic,61347,15998,I,Regular Unleaded I-4 2.4 L/144,AWD,Gasoline Fuel,22,26,4WD Sport Utility Vehicles,5
RAUXYSZBEZ2K8GCZ6,New,2022,Nissan,Altima,4dr Car,4,Gray,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Mid-Size Passenger Car,5
FP73ESE58ZP8M19AH,Used,2023,Chevrolet,Malibu,4dr Car,4,Gray,Black,4,Automatic,35994,15998,I,Turbocharged Gas I4 1.5L/91,FWD,Gasoline Fuel,27,35,4-door Mid-Size Passenger Car,5
J823EKDFZ0K7MT46C,Used,2022,Chevrolet,Trailblazer,Sport Utility,4,Blue,Black,3,Variable,59351,15998,I,Gas I3 1.3L/,FWD,Gasoline Fuel,29,33,2WD Sport Utility Vehicles,5
229A666G5F7VZKYV0,New,2021,Chevrolet,Colorado,Extended Cab Pickup,2,Black,Black,4,Automatic,0,15998,I,Gas I4 2.5L/,RWD,Gasoline Fuel,19,25,2WD Small Pickup Trucks,2
Y7DKJZG2UJK1LF6A7,Used,2021,Hyundai,Tucson,Sport Utility,4,Gray,Black,4,Automatic,43333,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,23,28,2WD Sport Utility Vehicles,5
TH95H6DLFX6GEVMVT,Used,2023,Hyundai,Elantra,4dr Car,4,Gray,Gray,4,Variable,45955,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,40,4-door Mid-Size Passenger Car,5
G3ZDDNS1LZM2Z1VJS,Used,2020,Hyundai,Tucson,Sport Utility,4,White,Gray,4,Automatic,62426,15998,I,Regular Unleaded I-4 2.4 L/144,AWD,Gasoline Fuel,21,26,4WD Sport Utility Vehicles,5
588K4EST8MHGC6H6Y,Used,2022,Nissan,Sentra,4dr Car,4,Silver,Black,4,Variable,43529,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
NA93U7GHKFNLFUVHN,Used,2021,Volkswagen,Tiguan,Sport Utility,4,White,Black,4,Automatic,65879,15998,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,23,29,2WD Sport Utility Vehicles,7
YUHAE32EVL9BCZ794,New,2021,Kia,Seltos,Sport Utility,4,Black,Black,4,Variable,0,15998,I,Regular Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,27,31,4WD Sport Utility Vehicles,5
SD2ZGWHGRJLEKWMRC,Used,2019,Nissan,Maxima,4dr Car,4,Red,Gray,6,Variable,71187,15998,V,Premium Unleaded V-6 3.5 L/213,FWD,Gasoline Fuel,20,30,4-door Mid-Size Passenger Car,5
F0VWWCZN159VESGK2,Used,2020,Ford,Mustang,Convertible,2,Silver,Black,4,,76529,15998,I,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,RWD,Gasoline Fuel,20,28,2-door Sub-Compact Passenger Car,4
WYULTE0V6G7SDH10K,New,2018,Kia,Sedona,"Mini-van, Passenger",4,Blue,Gray,6,Automatic,0,15998,V,Regular Unleaded V-6 3.3 L/204,FWD,Gasoline Fuel,18,24,2WD Minivans,8
MA7KX68K4GEHWFS7W,Used,2019,Ford,Mustang,Convertible,2,Silver,Black,4,Automatic,70037,15998,I,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,RWD,Gasoline Fuel,20,28,2-door Sub-Compact Passenger Car,4
29ECW81MZ04H5CAC5,Used,2019,Nissan,Rogue,Sport Utility,4,White,Beige,4,Variable,53036,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,26,33,2WD Sport Utility Vehicles,5
C4YFCNTR3ZJXJMA1V,New,2022,Nissan,Altima,4dr Car,4,Black,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
G9WZAF5CZMHXGPYTV,Used,2020,Nissan,Altima,4dr Car,4,Blue,Gray,4,Variable,49043,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
PAY5P1CFPYXMPAJ0J,Used,2020,Nissan,Rogue,Sport Utility,4,Gray,Gray,4,Variable,47910,15998,I,Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,25,32,4WD Sport Utility Vehicles,5
DWSGMZHS6E5SRWBZK,Used,2015,Ram,1500,Crew Cab Pickup,4,White,Black,6,Automatic,73081,15998,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,17,25,2WD Standard Pickup Trucks,6
AW60NJPSM7XFDDVPC,Used,2019,Kia,Sportage,Sport Utility,4,Black,Black,4,Automatic,66295,15998,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,21,26,2WD Sport Utility Vehicles,5
ZN2SVCNZPBSPJDYWX,New,2022,Nissan,Sentra,4dr Car,4,White,Black,4,Variable,0,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
40WC80W74GTWG8KTC,Used,2021,Hyundai,Sonata,4dr Car,4,Silver,Black,4,Automatic,45554,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,38,4-door Large Passenger Car,5
UNAKSJVK4Z5RHM2ZM,New,2019,Nissan,Altima,4dr Car,4,Silver,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
KK343TBGPYME8LTR1,Used,2021,Kia,K5,4dr Car,4,White,Black,4,Automatic,75516,15998,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
NE7RD59M4RL70G2D7,New,2020,Mitsubishi,Outlander,Sport Utility,4,Black,Tan,4,Variable,0,15998,I,Regular Unleaded I-4 2.4 L/144,FWD,Gasoline Fuel,25,30,2WD Sport Utility Vehicles,7
EN9EF898LKG4NG2R6,Used,2020,Volkswagen,Tiguan,Sport Utility,4,Gray,Black,4,Automatic,49783,15998,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,22,29,2WD Sport Utility Vehicles,7
J83LRF7FCFYYTHK8W,Used,2020,Hyundai,Sonata,4dr Car,4,White,Gray,4,Automatic,70472,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
2M16BUN23N31JG6XN,Used,2021,Toyota,Corolla,4dr Car,4,White,Black,4,Variable,30198,15998,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
YU9DVNWHGNMXX9Z1W,Used,2023,Chevrolet,Malibu,4dr Car,4,Gray,Black,4,Automatic,25339,15998,I,Turbocharged Gas I4 1.5L/91,FWD,Gasoline Fuel,27,35,4-door Mid-Size Passenger Car,5
LKD7B1JGDTMFUMVU6,Used,2022,Hyundai,Elantra,4dr Car,4,Red,Black,4,Variable,24348,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,33,43,4-door Mid-Size Passenger Car,5
40HR5FEL2C5KZ8RN9,New,2019,Nissan,Altima,4dr Car,4,Blue,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
4T29YC0LTENXU3XDG,Used,2015,Jeep,Wrangler,Convertible,2,White,Black,6,Manual,76752,15998,V,Regular Unleaded V-6 3.6 L/220,4WD,Gasoline Fuel,17,21,4WD Sport Utility Vehicles,4
D1W810EESDBSRZ6NX,Used,2017,Chrysler,Pacifica,"Mini-van, Passenger",4,Red,Brown,6,Automatic,68634,15998,V,Regular Unleaded V-6 3.6 L/220,FWD,Gasoline Fuel,18,28,2WD Minivans,8
GBB9C3B8DYAEVTB4F,Used,2021,Chevrolet,Colorado,Extended Cab Pickup,2,White,Black,4,Automatic,52405,15998,I,Gas I4 2.5L/,RWD,Gasoline Fuel,19,25,2WD Small Pickup Trucks,2
Z0BDAZ73X0X12XMZU,New,2020,Hyundai,Tucson,Sport Utility,4,White,Gray,4,Automatic,0,15998,I,Regular Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,22,25,4WD Sport Utility Vehicles,5
FDF4PDEH4JKP0F2V9,New,2019,Toyota,Corolla,4dr Car,4,Black,Black,4,Variable,0,15998,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,28,36,4-door Mid-Size Passenger Car,5
HJD6W26U7722D0B81,New,2024,Nissan,Sentra,4dr Car,4,Black,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,40,4-door Mid-Size Passenger Car,5
V1JNR4RK2XYG7P9CX,New,2018,Nissan,Rogue,Sport Utility,4,Gray,Gray,4,Variable,0,15998,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,26,33,2WD Sport Utility Vehicles,5
5CTG8SJWZC5HKDNLB,New,2018,Honda,HR-V,Sport Utility,4,Silver,Gray,4,Variable,0,16198,I,Regular Unleaded I-4 1.8 L/110,AWD,Gasoline Fuel,27,31,Small Wagon,5
R7S77X9LHMR1GKH82,Used,2016,BMW,4 Series,Hatchback,4,Gray,Beige,6,Automatic,75074,16198,I,Intercooled Turbo Premium Unleaded I-6 3.0 L/182,AWD,Gasoline Fuel,20,30,4-door Compact Passenger Car,5
E09DBFET1X7JFC330,Used,2022,Nissan,Sentra,4dr Car,4,Black,Black,4,Variable,23382,16198,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
MVYTBK8YC9BE7U2YN,New,2019,Honda,Civic Sedan,4dr Car,4,Red,Black,4,Manual,0,16198,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,25,36,4-door Mid-Size Passenger Car,5
TPEFV7FKBWH25E4UP,Used,2022,Nissan,Altima,4dr Car,4,Gray,Sport,4,Variable,79510,16198,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Mid-Size Passenger Car,5
XL9ZC02Y9NREKKS2B,Used,2018,BMW,4 Series,Hatchback,4,Silver,Black,4,Automatic,75853,16198,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,24,34,4-door Compact Passenger Car,5
B43NCN1P37M9G4GRG,Used,2018,Mazda,Mazda6,4dr Car,4,Black,Black,4,Automatic,73077,16198,I,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,23,31,4-door Mid-Size Passenger Car,5
S5S5K6MVSD3P4RMR4,Used,2022,Hyundai,Sonata,4dr Car,4,Gray,Gray,4,Automatic,18851,16297,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,38,4-door Large Passenger Car,5
SVHXC1KTZ5ENN6ASJ,Used,2022,Nissan,Frontier,Extended Cab Pickup,4,Black,Gray,6,Automatic,77758,16297,V,Regular Unleaded V-6 3.8 L/231,RWD,Gasoline Fuel,18,24,2WD Standard Pickup Trucks,4
UYJ6TZ2M2V7WKTF6A,Used,2020,Honda,Civic Sedan,4dr Car,4,Black,Black,4,Variable,62680,16398,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,37,4-door Mid-Size Passenger Car,5
K0X9CXKY9Y0C17DV6,Used,2021,Nissan,Altima,4dr Car,4,Black,Gray,4,Variable,39108,16497,I,Regular Unleaded I-4 2.5 L/152,AWD,Gasoline Fuel,26,36,4-door Mid-Size Passenger Car,5
FG8MG5N5NS3321HW5,Used,2021,Nissan,Sentra,4dr Car,4,White,Gray,4,Variable,26168,16497,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
5ZMY1P699JCVHYLWZ,Used,2020,Toyota,Corolla,4dr Car,4,White,Beige,4,Variable,49299,16497,I,Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,31,40,4-door Compact Passenger Car,5
M906EH2YRNWGCRWMY,Used,2015,Cadillac,SRX,Sport Utility,4,Black,Brown,6,Automatic,45170,16497,V,Gas V6 3.6L/217,FWD,Gasoline Fuel,17,24,2WD Sport Utility Vehicles,5
SBBZZC0EXVTMVFAFD,Used,2018,Volkswagen,Beetle,Hatchback,2,Blue,Black,4,Automatic,16487,16498,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,26,33,2-door Compact Passenger Car,4
WTMYBP2R4VX5UEJUR,Used,2018,Kia,Optima,4dr Car,4,Gray,Black,4,Automatic,49682,16498,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,22,31,4-door Large Passenger Car,5
G83TZWXAZWDDDCMFP,New,2023,Nissan,Rogue,Sport Utility,4,White,Gray,3,Variable,0,16498,I,Intercooled Turbo Regular Unleaded I-3 1.5 L/91,FWD,Gasoline Fuel,30,37,2WD Sport Utility Vehicles,5
T4YBS71BZWHTMH7DR,New,2018,Mercedes-Benz,GLC,Sport Utility,4,Red,Black,4,Automatic,0,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,AWD,Gasoline Fuel,21,28,4WD Sport Utility Vehicles,5
J93MYC63PHYKD4WJ3,Used,2019,Toyota,C-HR,Sport Utility,4,Silver,Black,4,Variable,50955,16498,I,Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,27,31,4-door Compact Passenger Car,5
N0RW7E2LSXC9V2AX8,Used,2021,Toyota,Corolla,4dr Car,4,White,Black,4,Variable,34071,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
YSWH2BV6J30MVRUTR,Used,2018,Ford,Mustang,Convertible,2,Black,Black,4,Automatic,67981,16498,I,Intercooled Turbo Premium Unleaded I-4 2.3 L/140,RWD,Gasoline Fuel,20,28,2-door Sub-Compact Passenger Car,4
J8B69GABP80227T1V,New,2017,Mercedes-Benz,GLE,Sport Utility,4,Silver,Black,6,Automatic,0,16498,V,Premium Unleaded V-6 3.5 L/213,AWD,Gasoline Fuel,18,23,4WD Sport Utility Vehicles,5
CFS3DZ638C213HL28,Used,2021,Nissan,Rogue,Sport Utility,4,Gray,Gray,4,Variable,57366,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,35,2WD Sport Utility Vehicles,5
4HNDW6L7UHUS6L5VY,Used,2018,BMW,5 Series,4dr Car,4,Silver,Black,4,Automatic,66281,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,RWD,Gasoline Fuel,24,34,4-door Mid-Size Passenger Car,5
KDNHRUHYUBRTU21TV,New,2022,Kia,Sportage,Sport Utility,4,Blue,Black,4,Automatic,0,16498,I,Regular Unleaded I-4 2.4 L/144,FWD,Gasoline Fuel,23,30,2WD Sport Utility Vehicles,5
HVDP2CT0ZU9SKVLSH,Used,2022,Toyota,Corolla,4dr Car,4,Silver,Gray,4,Variable,42449,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
SBKW1P63XFAEC0TNC,Used,2022,Toyota,Corolla,4dr Car,4,Black,Black,4,Variable,37555,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
VWN4CGYZ1HSRWJESM,Used,2018,GMC,Terrain,Sport Utility,4,Red,Gray,4,Automatic,57723,16498,I,Turbo Gas/Ethanol I4 1.5L/,FWD,Flex Fuel,26,30,2WD Sport Utility Vehicles,5
YL7UTE3G74W6SWPPG,Used,2021,Dodge,Challenger,2dr Car,2,Black,Black,6,Automatic,73145,16498,V,Regular Unleaded V-6 3.6 L/220,RWD,Gasoline Fuel,19,30,2-door Mid-Size Passenger Car,5
1Z9X4RGGYJVMH14JH,Used,2019,Hyundai,Tucson,Sport Utility,4,Silver,Black,4,Automatic,58279,16498,I,Regular Unleaded I-4 2.4 L/144,FWD,Gasoline Fuel,22,28,2WD Sport Utility Vehicles,5
PTZT0GPHY0RFZJ12X,Used,2019,Hyundai,Tucson,Sport Utility,4,Black,Black,4,Automatic,55584,16498,I,Regular Unleaded I-4 2.4 L/144,AWD,Gasoline Fuel,21,26,4WD Sport Utility Vehicles,5
HDT5JPBXALK4PSNX0,New,2023,Toyota,Corolla,4dr Car,4,White,Black,4,Variable,0,16498,I,Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,32,41,4-door Compact Passenger Car,5
29L7PLPUNNSARKUKD,Used,2015,Subaru,Forester,Sport Utility,4,Blue,Gray,4,Variable,51880,16498,,Regular Unleaded H-4 2.5 L/152,AWD,Gasoline Fuel,24,32,4WD Sport Utility Vehicles,5
4TUJ3UUDU0C3Z4M5J,New,2018,Mercedes-Benz,GLC,Sport Utility,4,Black,Black,4,Automatic,0,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,RWD,Gasoline Fuel,22,28,2WD Sport Utility Vehicles,5
PARC1PC4UR6AFK4HB,Used,2018,Jaguar,F-PACE,Sport Utility,4,Black,Green,6,Automatic,61283,16498,V,Intercooled Supercharger Premium Unleaded V-6 3.0 L/183,AWD,Gasoline Fuel,18,23,4WD Sport Utility Vehicles,5
TYJZA5X7WFMAGBPU3,New,2017,Mercedes-Benz,GLE,Sport Utility,4,Blue,Brown,6,Automatic,0,16498,V,Premium Unleaded V-6 3.5 L/213,RWD,Gasoline Fuel,18,23,2WD Sport Utility Vehicles,5
R13J3KTUJ942L1B23,Used,2021,Toyota,Corolla,4dr Car,4,Black,Black,4,Variable,77610,16498,I,Regular Unleaded I-4 2.0 L/121,FWD,Gasoline Fuel,31,40,4-door Compact Passenger Car,5
RLKDXTR71G88X4J2U,Used,2022,Honda,HR-V,Sport Utility,4,Black,Black,4,Variable,54450,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,28,34,Small Wagon,5
S2BU94D1KG9F84FW5,Used,2023,Hyundai,Kona,Sport Utility,4,Black,Gray,4,Variable,27487,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,35,2WD Sport Utility Vehicles,5
ADF184H2ZPGGYGU3E,New,2016,Maserati,Ghibli,4dr Car,4,White,Gray,6,Automatic,0,16498,V,Twin Turbo Premium Unleaded V-6 3.0 L/182,RWD,Gasoline Fuel,16,24,4-door Mid-Size Passenger Car,5
3USCE3T07WA1VHNM2,Used,2023,Kia,Seltos,Sport Utility,4,White,Black,4,Variable,35797,16498,I,Regular Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,27,31,4WD Sport Utility Vehicles,5
VV4MXAM7FHERBB7TU,New,2020,Land Rover,Discovery Sport,Sport Utility,4,Black,Black,4,Automatic,0,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,4WD,Gasoline Fuel,19,24,4WD Sport Utility Vehicles,5
G92FJL4132SKC00B0,Used,2024,Nissan,Sentra,4dr Car,4,Gray,Gray,4,Variable,17347,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,40,4-door Mid-Size Passenger Car,5
F4S65H3995WZRMP39,Used,2019,Toyota,Camry,4dr Car,4,Red,Black,4,Automatic,64005,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,29,41,4-door Mid-Size Passenger Car,5
CWRYU18300R47FN4J,New,2017,Chrysler,Pacifica,"Mini-van, Passenger",4,Black,Black,6,Automatic,0,16498,V,Regular Unleaded V-6 3.6 L/220,FWD,Gasoline Fuel,18,28,2WD Minivans,8
VEEXK78G1H4AZFBEW,Used,2019,Kia,Sportage,Sport Utility,4,Black,Gray,4,Automatic,62275,16498,I,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,21,26,2WD Sport Utility Vehicles,5
YZHTGCDDVU5Z21773,Used,2017,Lincoln,MKC,Sport Utility,4,Gray,Black,4,Automatic,24338,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,AWD,Gasoline Fuel,19,25,4WD Sport Utility Vehicles,5
SL50RGC0XPDND5XJZ,Used,2020,Toyota,Corolla,4dr Car,4,Silver,Black,4,Variable,27167,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
PBCJYAU2X2FHMB1Z9,Used,2018,Nissan,Maxima,4dr Car,4,Gray,Gray,6,Variable,72097,16498,V,Premium Unleaded V-6 3.5 L/213,FWD,Gasoline Fuel,21,30,4-door Mid-Size Passenger Car,5
PJ7T7LEF06DWALB66,Used,2022,Honda,HR-V,Sport Utility,4,Silver,Black,4,Variable,58796,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,28,34,Small Wagon,5
5W6RTFFM3C5ALA7HA,Used,2022,Nissan,Sentra,4dr Car,4,Gray,Black,4,Variable,29536,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
VFY07NTFUNZX49F25,Used,2022,Nissan,Sentra,4dr Car,4,Gray,Black,4,Variable,43829,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
N9BD8ET77NJYP9KBR,New,2020,Hyundai,Venue,Sport Utility,4,White,Black,4,Variable,0,16498,I,Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,30,34,4-door Mid-Size Passenger Car,5
UNSV87MKH2WGVTKU8,Used,2022,Hyundai,Elantra,4dr Car,4,Black,Gray,4,Variable,54256,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,31,41,4-door Mid-Size Passenger Car,5
ECBKWHK4TFSVUYWGH,Used,2018,Nissan,Pathfinder,Sport Utility,4,Silver,Gray,6,Variable,71184,16498,V,Regular Unleaded V-6 3.5 L/213,FWD,Gasoline Fuel,20,27,2WD Sport Utility Vehicles,7
3F3GZR9F3U15UUM9P,Used,2019,Nissan,Altima,4dr Car,4,Blue,Sport,4,Variable,68283,16498,I,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,25,34,4-door Mid-Size Passenger Car,5
HDX1WTSKTGJN7BHBZ,Used,2022,Nissan,Altima,4dr Car,4,Silver,Gray,4,Variable,58081,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,27,37,4-door Mid-Size Passenger Car,5
E0Y3VEFYUNB4RSFCZ,Used,2016,Nissan,Rogue,Sport Utility,4,Black,Gray,4,Variable,39090,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,26,32,2WD Sport Utility Vehicles,5
MD9BYRVZVPEAA0HCN,New,2021,Mazda,CX-30,Sport Utility,4,White,Black,4,Automatic,0,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,25,33,2WD Sport Utility Vehicles,5
LTHC7RVFDLZ4K3TPM,Used,2022,Kia,Forte,4dr Car,4,Black,Black,4,Variable,60391,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,29,39,4-door Mid-Size Passenger Car,5
1B319P4JAL8G2YAKK,Used,2021,Nissan,Altima,4dr Car,4,Gray,Sport,4,Variable,64056,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
UL9HHJ6ATAR9SV7CM,Used,2018,Honda,Civic Sedan,4dr Car,4,Silver,Black,4,Variable,65431,16498,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,31,40,4-door Mid-Size Passenger Car,5
L0389LPFGUG3105RP,New,2022,Toyota,Corolla,4dr Car,4,Black,Beige,4,Variable,0,16498,I,Regular Unleaded I-4 1.8 L/110,FWD,Gasoline Fuel,30,38,4-door Compact Passenger Car,5
NUY8569HP99D1EXYX,Used,2023,Chevrolet,Malibu,4dr Car,4,Gray,Black,4,Automatic,28708,16498,I,Turbocharged Gas I4 1.5L/91,FWD,Gasoline Fuel,27,35,4-door Mid-Size Passenger Car,5
KEKN88MAUBUBJFRK9,Used,2021,Hyundai,Santa Fe,Sport Utility,4,Gray,Black,4,Automatic,74299,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,25,28,2WD Sport Utility Vehicles,5
1J0NSPA1CSM9AZ4BA,New,2018,Honda,Civic Hatchback,Hatchback,4,Black,Black,4,Manual,0,16498,I,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,FWD,Gasoline Fuel,29,38,4-door Large Passenger Car,5
C2R6HER5J31W4J6UR,Used,2023,Chevrolet,Malibu,4dr Car,4,Gray,Black,4,Automatic,28452,16498,I,Turbocharged Gas I4 1.5L/91,FWD,Gasoline Fuel,27,35,4-door Mid-Size Passenger Car,5
34F8NDZHP75HP9BTT,Used,2022,Kia,K5,4dr Car,4,White,Black,4,Automatic,63484,16498,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/98,FWD,Gasoline Fuel,27,37,4-door Large Passenger Car,5
42AT896AH1CWEX91U,New,2020,Nissan,Altima,4dr Car,4,Gray,Gray,4,Variable,0,16498,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
CNS9FFTD95TW944L7,Used,2024,Nissan,Sentra,4dr Car,4,White,Gray,4,Variable,17360,16598,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,40,4-door Mid-Size Passenger Car,5
JUA7AE5P700H1RZK7,Used,2024,Nissan,Sentra,4dr Car,4,Red,Gray,4,Variable,10282,16698,I,Regular Unleaded I-4 2.0 L/122,FWD,Gasoline Fuel,30,40,4-door Mid-Size Passenger Car,5
N779BUCB3PER0W49U,Used,2021,Kia,Seltos,Sport Utility,4,Black,Black,4,Automatic,50628,16698,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/97,AWD,Gasoline Fuel,25,30,4WD Sport Utility Vehicles,5
BLDZSB8RDVXYB92KY,Used,2019,Toyota,Camry,4dr Car,4,Blue,Black,4,Automatic,76667,16698,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,29,41,4-door Mid-Size Passenger Car,5
GK7493CKEW1TS3P2R,Used,2021,Hyundai,Sonata,4dr Car,4,Gray,Gray,4,Automatic,14225,16797,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,38,4-door Large Passenger Car,5
YLWZPDDJP3HJEG48L,Used,2020,Kia,Sportage,Sport Utility,4,Orange,Black,4,Automatic,54845,16798,I,Regular Unleaded I-4 2.4 L/144,AWD,Gasoline Fuel,22,26,4WD Sport Utility Vehicles,5
Y6T3N9PA4Z1PV8C2X,New,2022,Kia,Seltos,Sport Utility,4,Black,Black,4,Automatic,0,16798,I,Intercooled Turbo Regular Unleaded I-4 1.6 L/97,AWD,Gasoline Fuel,25,30,4WD Sport Utility Vehicles,5
YFHHK08ZWS6JC1E2W,Used,2021,Nissan,Altima,4dr Car,4,Red,Sport,4,Variable,48651,16898,I,Regular Unleaded I-4 2.5 L/152,FWD,Gasoline Fuel,28,39,4-door Mid-Size Passenger Car,5
