Type,VIN,Year,Make,Body,Doors,Int_Color_Generic,Transmission,Miles,SellingPrice,BookValue,Ext_Color_Generic,Drivetrain,Fuel_Type,CityMPG,HighwayMPG,PassengerCapacity
Used,2VYMMBFY7T08N8YV3,2021,Nissan,Sport Utility,4,Gray,Variable,46471,15298,17250,Black,FWD,Gasoline Fuel,31,36,5
Used,LJ7KWSBKYFNPB50JE,2023,Mitsubishi,Sport Utility,4,Black,Variable,40831,15298,18823,Red,4WD,Gasoline Fuel,23,29,5
Used,T7HU1JG03B133XD2J,2018,Honda,4dr Car,4,Black,Variable,58540,15398,19039,White,FWD,Gasoline Fuel,31,40,5
Used,CHTKU6P0ZY67FV6PZ,2020,Toyota,4dr Car,4,Black,Variable,31122,15497,15497,Blue,FWD,Gasoline Fuel,31,40,5
Used,W0XGHYEYHC5PZWWHR,2022,Kia,4dr Car,4,Black,Automatic,26228,15498,15498,Red,FWD,Gasoline Fuel,27,35,5
Used,5ZBAV9YGNR6WYSUDH,2017,Chrysler,"Mini-van, Passenger",4,Black,Automatic,63787,15498,15498,White,FWD,Gasoline Fuel,19,28,7
Used,4RR78EMV72FHNMP2T,2020,Chevrolet,Convertible,2,Black,Automatic,78275,15498,15498,Gray,RWD,Gasoline Fuel,19,31,4
Used,4D2797JTA094NYY5V,2018,Mazda,4dr Car,4,Black,Manual,58370,15498,15498,Red,FWD,Gasoline Fuel,25,34,5
Used,F12ZJHVNTNDMFS7CK,2023,Hyundai,4dr Car,4,Black,Automatic,65896,15498,15498,Red,FWD,Hybrid Fuel,53,56,5
New,JH7AGZY19KJTRGG5B,2019,Chevrolet,Sport Utility,4,Black,Automatic,0,15498,15498,White,FWD,Gasoline Fuel,26,32,5
Used,TYN0GFU8YG6PXRTN2,2021,Mazda,Sport Utility,4,Black,Automatic,61494,15498,15498,Red,FWD,Gasoline Fuel,29,34,5
New,JM4T8PVXTND14A18F,2015,Mazda,Convertible,2,Black,Automatic,0,15498,15859,Silver,RWD,Gasoline Fuel,21,28,2
Used,JRT68XYCJT7KSHJU6,2022,Toyota,4dr Car,4,Black,Variable,54599,15498,19534,Black,FWD,Gasoline Fuel,30,38,5
Used,XS94FRDRXUDV6G9VN,2019,Jaguar,4dr Car,4,,Automatic,56143,15498,0,Black,RWD,Gasoline Fuel,25,34,5
New,TJ5L65YTVAMFBGGBX,2022,Hyundai,4dr Car,4,Black,Automatic,0,15498,19731,Black,FWD,Gasoline Fuel,28,38,5
Used,UF4P9C685JFCFXG9P,2020,Nissan,4dr Car,4,Gray,Variable,70364,15498,18598,Gray,FWD,Gasoline Fuel,28,39,5
Used,ZD4XREZCGDNTWUBW9,2017,Chrysler,4dr Car,4,Black,Automatic,56166,15498,18458,Gray,RWD,Gasoline Fuel,19,30,5
Used,SK4DUGC6PKZ8E9GAG,2020,Chevrolet,Extended Cab Pickup,2,Gray,Automatic,63626,15498,16963,White,RWD,Gasoline Fuel,20,26,4
Used,M8YLM6U13WGJE18FP,2018,Hyundai,4dr Car,4,Black,Automatic,34537,15498,16363,White,FWD,Gasoline Fuel,28,37,5
Used,31G84EVEU5AB0EABC,2016,Subaru,Sport Utility,4,,Variable,79815,15498,16059,Blue,AWD,Gasoline Fuel,26,34,5
Used,LARYCEM1THXA1LCCM,2020,Mitsubishi,Sport Utility,4,Black,Variable,27742,15498,17784,Blue,FWD,Gasoline Fuel,24,30,5
New,NBHBB1XV60KKA39D1,2015,BMW,Convertible,2,Black,Automatic,0,15498,15801,Silver,RWD,Gasoline Fuel,23,34,4
Used,K70T030AME08UF58K,2016,Lincoln,Sport Utility,4,Black,Automatic,77745,15498,15542,Silver,AWD,Gasoline Fuel,16,23,5
Used,4WV2B3B2CVHRAU66H,2022,Hyundai,4dr Car,4,Gray,Variable,27143,15498,19920,Black,FWD,Gasoline Fuel,31,41,5
New,PPMFXEDANBERZLZ5H,2018,Nissan,4dr Car,4,Gray,Variable,0,15498,17811,Black,FWD,Gasoline Fuel,21,30,5
Used,Y7FSBM6N68WS5LXBG,2022,Nissan,4dr Car,4,Black,Variable,27903,15498,19270,Red,FWD,Gasoline Fuel,29,39,5
Used,MYL34BNV7CBK42H94,2022,Nissan,4dr Car,4,Gray,Variable,54858,15498,19663,Blue,FWD,Gasoline Fuel,27,37,5
New,AFLJ48U62SDUURSLH,2021,Honda,4dr Car,4,Black,Variable,0,15498,16871,Black,FWD,Gasoline Fuel,30,38,5
Used,B8L7PJ8LRXNJNTXCK,2020,Honda,4dr Car,4,,Variable,70555,15498,16606,White,FWD,Gasoline Fuel,30,38,5
Used,Y4NVPJXD10RM71YB9,2018,Kia,4dr Car,4,Black,Automatic,74881,15498,17341,Gray,RWD,Gasoline Fuel,22,29,5
Used,GV07AH2DVL9LVG22A,2022,Volkswagen,4dr Car,4,Black,Automatic,41025,15498,15425,Black,FWD,Gasoline Fuel,31,41,5
Used,DTCDX38SYK58N7L5C,2022,Nissan,4dr Car,4,Black,Variable,50755,15498,16175,Red,FWD,Gasoline Fuel,29,39,5
Used,SMA2ZD8CNZFWE1UW6,2020,Hyundai,Sport Utility,4,Black,Automatic,40070,15498,14625,Black,FWD,Gasoline Fuel,27,33,5
New,ABGPB21M2T23EN02B,2021,Hyundai,4dr Car,4,Gray,Variable,0,15498,15800,Gray,FWD,Gasoline Fuel,31,41,5
Used,52DFGRCLB7F5AW8KT,2017,Honda,4dr Car,4,,Variable,54968,15498,15450,Black,FWD,Gasoline Fuel,27,36,5
Used,DD9FR4YFZ58KD4LWL,2021,Nissan,Sport Utility,4,Gray,Variable,78923,15498,14075,Gray,FWD,Gasoline Fuel,25,32,5
Used,HTFR65426ZV9GTU3X,2017,Nissan,Sport Utility,4,,Variable,61593,15498,11725,Red,AWD,Gasoline Fuel,25,32,5
New,P4MH4UNWR1XYE8FDX,2020,Hyundai,Sport Utility,4,Black,Automatic,0,15498,14675,Black,AWD,Gasoline Fuel,26,30,5
New,W8PY3BFRRTNR185C7,2022,Kia,Sport Utility,4,Black,Automatic,0,15498,16375,White,FWD,Gasoline Fuel,23,30,5
Used,WC6F766F4R68KEXFB,2019,Nissan,4dr Car,4,Gray,Variable,61732,15498,16075,White,AWD,Gasoline Fuel,26,36,5
Used,RGJ53M17GA945SDL9,2020,Toyota,4dr Car,4,Black,Variable,67607,15498,14625,Black,FWD,Gasoline Fuel,30,38,5
Used,DF2T16MZ1N6W1NKUM,2020,Honda,Sport Utility,4,Black,Variable,79325,15498,14475,Black,FWD,Gasoline Fuel,28,34,5
New,WB78LVA8ES4GT03XA,2021,Nissan,4dr Car,4,Gray,Variable,0,15498,14650,Silver,FWD,Gasoline Fuel,29,39,5
Used,5Y1ZTBGHF0A6BSKBA,2022,Kia,Sport Utility,4,Black,Automatic,54896,15498,16375,Blue,FWD,Gasoline Fuel,23,30,5
New,2049RLTUF3KPM4H0N,2018,Alfa Romeo,4dr Car,4,Tan,Automatic,0,15498,15950,Black,RWD,Gasoline Fuel,24,33,5
New,HMBVN95L8NNSRCR1Z,2021,Kia,Sport Utility,4,Gray,Automatic,0,15498,18739,Black,FWD,Gasoline Fuel,23,30,5
Used,DC7DJH8XCPBWKM5YB,2017,Chrysler,4dr Car,4,Black,Automatic,75382,15498,16944,White,RWD,Gasoline Fuel,19,30,5
Used,L11PYBBZZ4KAWSNF6,2020,Mitsubishi,Sport Utility,4,Black,Variable,55282,15498,18357,Black,FWD,Gasoline Fuel,25,30,7
Used,2TAR27UDUHWA33Y7Y,2022,Mitsubishi,Sport Utility,4,Gray,Variable,79883,15498,17593,Silver,FWD,Gasoline Fuel,25,28,5
Used,368D4YWCWVH5T80C4,2022,Kia,4dr Car,4,Black,Variable,23001,15498,19770,Orange,FWD,Gasoline Fuel,29,39,5
Used,W7DKPAF7B2S4ZDTGK,2018,Toyota,4dr Car,4,Black,Automatic,48709,15797,21847,,FWD,Gasoline Fuel,29,41,5
Used,A2AS0YZYKEN8ER029,2019,Honda,Hatchback,4,Black,Variable,64893,15798,19490,White,FWD,Gasoline Fuel,30,36,5
Used,SPLU4RBH4R55NWJES,2022,Nissan,4dr Car,4,Black,Variable,15496,15898,18406,Black,FWD,Gasoline Fuel,29,39,5
Used,WEMRNSY5XG58NRDS8,2023,Chevrolet,4dr Car,4,Black,Automatic,36218,15898,20255,Black,FWD,Gasoline Fuel,27,35,5
Used,BNCZ91EHTUJ7NCWP2,2016,Honda,Sport Utility,4,Tan,Variable,76626,15898,18198,White,FWD,Gasoline Fuel,26,33,5
New,KNCLA6ZGLYFXGJ0J3,2023,Chevrolet,4dr Car,4,Black,Automatic,0,15898,19878,Gray,FWD,Gasoline Fuel,27,35,5
New,HKSLRP12PR376EF9G,2021,Nissan,Sport Utility,4,Gray,Variable,0,15997,21729,Green,AWD,Gasoline Fuel,24,30,5
Used,S0JA43C1ZK5P1L2G1,2018,Dodge,2dr Car,2,Black,Automatic,58250,15997,18844,Orange,RWD,Gasoline Fuel,19,30,5
Used,223GZN8YKU30RMXCD,2017,Honda,4dr Car,4,,Variable,66470,15997,18812,Black,FWD,Gasoline Fuel,27,36,5
Used,RUEW5FHTES16KTYXL,2021,Nissan,4dr Car,4,,Variable,37336,15997,21195,Silver,FWD,Gasoline Fuel,28,39,5
Used,MAJTCYCMZHJUF8AFN,2021,Nissan,4dr Car,4,Gray,Variable,51413,15997,17300,Gray,FWD,Gasoline Fuel,27,37,5
New,Y350JTAUBWUA9DGZ2,2021,Hyundai,4dr Car,4,Black,Automatic,0,15997,20375,Blue,FWD,Gasoline Fuel,28,38,5
Used,FJE3MXU54RUVFDPK8,2015,Honda,"Mini-van, Passenger",4,Gray,Automatic,59092,15998,15998,,FWD,Gasoline Fuel,19,28,8
Used,S71JW2CHWCR9XJWHX,2017,BMW,Convertible,2,Black,Automatic,55948,15998,15998,White,RWD,Gasoline Fuel,23,34,4
Used,3AABV343PMWX8WLAH,2021,Kia,Sport Utility,4,Black,Automatic,65487,15998,15998,Black,AWD,Gasoline Fuel,25,30,5
Used,RH22876B7KGV3C32P,2018,Hyundai,Sport Utility,4,Black,Automatic,70521,15998,15998,White,AWD,Gasoline Fuel,19,26,5
Used,TADG8C4NMM0TATKKU,2021,Kia,Sport Utility,4,Black,Variable,46910,15998,15998,Gray,AWD,Gasoline Fuel,27,31,5
Used,SPEWRABS4FKERN7CF,2016,Mercedes-Benz,4dr Car,4,Brown,Automatic,55284,15998,15998,Black,RWD,Gasoline Fuel,20,29,5
New,4ZH3RMMETYWCUL36X,2016,Lexus,Sport Utility,4,,Automatic,0,15998,15998,,FWD,Gasoline Fuel,22,28,5
Used,VN5P3PRVZY3XT7MN4,2022,Nissan,4dr Car,4,,Variable,53313,15998,20826,Blue,FWD,Gasoline Fuel,27,37,5
Used,2JZFYSEX09MEKHSB8,2022,Kia,Sport Utility,4,Black,Automatic,61347,15998,21037,Gray,AWD,Gasoline Fuel,22,26,5
New,RAUXYSZBEZ2K8GCZ6,2022,Nissan,4dr Car,4,Gray,Variable,0,15998,20629,Gray,FWD,Gasoline Fuel,27,37,5
Used,FP73ESE58ZP8M19AH,2023,Chevrolet,4dr Car,4,Black,Automatic,35994,15998,20297,Gray,FWD,Gasoline Fuel,27,35,5
Used,J823EKDFZ0K7MT46C,2022,Chevrolet,Sport Utility,4,Black,Variable,59351,15998,19480,Blue,FWD,Gasoline Fuel,29,33,5
New,229A666G5F7VZKYV0,2021,Chevrolet,Extended Cab Pickup,2,Black,Automatic,0,15998,18431,Black,RWD,Gasoline Fuel,19,25,2
Used,Y7DKJZG2UJK1LF6A7,2021,Hyundai,Sport Utility,4,Black,Automatic,43333,15998,18909,Gray,FWD,Gasoline Fuel,23,28,5
Used,TH95H6DLFX6GEVMVT,2023,Hyundai,4dr Car,4,Gray,Variable,45955,15998,18662,Gray,FWD,Gasoline Fuel,30,40,5
Used,G3ZDDNS1LZM2Z1VJS,2020,Hyundai,Sport Utility,4,Gray,Automatic,62426,15998,17930,White,AWD,Gasoline Fuel,21,26,5
Used,588K4EST8MHGC6H6Y,2022,Nissan,4dr Car,4,Black,Variable,43529,15998,18327,Silver,FWD,Gasoline Fuel,29,39,5
Used,NA93U7GHKFNLFUVHN,2021,Volkswagen,Sport Utility,4,Black,Automatic,65879,15998,20696,White,FWD,Gasoline Fuel,23,29,7
New,YUHAE32EVL9BCZ794,2021,Kia,Sport Utility,4,Black,Variable,0,15998,17758,Black,AWD,Gasoline Fuel,27,31,5
Used,SD2ZGWHGRJLEKWMRC,2019,Nissan,4dr Car,4,Gray,Variable,71187,15998,19135,Red,FWD,Gasoline Fuel,20,30,5
Used,F0VWWCZN159VESGK2,2020,Ford,Convertible,2,Black,,76529,15998,19441,Silver,RWD,Gasoline Fuel,20,28,4
New,WYULTE0V6G7SDH10K,2018,Kia,"Mini-van, Passenger",4,Gray,Automatic,0,15998,0,Blue,FWD,Gasoline Fuel,18,24,8
Used,MA7KX68K4GEHWFS7W,2019,Ford,Convertible,2,Black,Automatic,70037,15998,20118,Silver,RWD,Gasoline Fuel,20,28,4
Used,29ECW81MZ04H5CAC5,2019,Nissan,Sport Utility,4,,Variable,53036,15998,0,White,FWD,Gasoline Fuel,26,33,5
New,C4YFCNTR3ZJXJMA1V,2022,Nissan,4dr Car,4,Gray,Variable,0,15998,19813,Black,FWD,Gasoline Fuel,28,39,5
Used,G9WZAF5CZMHXGPYTV,2020,Nissan,4dr Car,4,Gray,Variable,49043,15998,19966,Blue,FWD,Gasoline Fuel,28,39,5
Used,PAY5P1CFPYXMPAJ0J,2020,Nissan,Sport Utility,4,Gray,Variable,47910,15998,16917,Gray,AWD,Gasoline Fuel,25,32,5
Used,DWSGMZHS6E5SRWBZK,2015,Ram,Crew Cab Pickup,4,Black,Automatic,73081,15998,16000,White,RWD,Gasoline Fuel,17,25,6
Used,AW60NJPSM7XFDDVPC,2019,Kia,Sport Utility,4,Black,Automatic,66295,15998,17725,Black,FWD,Gasoline Fuel,21,26,5
New,ZN2SVCNZPBSPJDYWX,2022,Nissan,4dr Car,4,Black,Variable,0,15998,15175,White,FWD,Gasoline Fuel,29,39,5
Used,40WC80W74GTWG8KTC,2021,Hyundai,4dr Car,4,Black,Automatic,45554,15998,15975,Silver,FWD,Gasoline Fuel,28,38,5
New,UNAKSJVK4Z5RHM2ZM,2019,Nissan,4dr Car,4,Gray,Variable,0,15998,14650,Silver,FWD,Gasoline Fuel,28,39,5
Used,KK343TBGPYME8LTR1,2021,Kia,4dr Car,4,Black,Automatic,75516,15998,15875,White,FWD,Gasoline Fuel,27,37,5
New,NE7RD59M4RL70G2D7,2020,Mitsubishi,Sport Utility,4,Tan,Variable,0,15998,14025,Black,FWD,Gasoline Fuel,25,30,7
Used,EN9EF898LKG4NG2R6,2020,Volkswagen,Sport Utility,4,Black,Automatic,49783,15998,15675,Gray,FWD,Gasoline Fuel,22,29,7
Used,J83LRF7FCFYYTHK8W,2020,Hyundai,4dr Car,4,Gray,Automatic,70472,15998,15800,White,FWD,Gasoline Fuel,27,37,5
Used,2M16BUN23N31JG6XN,2021,Toyota,4dr Car,4,Black,Variable,30198,15998,21109,White,FWD,Gasoline Fuel,30,38,5
Used,YU9DVNWHGNMXX9Z1W,2023,Chevrolet,4dr Car,4,Black,Automatic,25339,15998,21149,Gray,FWD,Gasoline Fuel,27,35,5
Used,LKD7B1JGDTMFUMVU6,2022,Hyundai,4dr Car,4,Black,Variable,24348,15998,18839,Red,FWD,Gasoline Fuel,33,43,5
New,40HR5FEL2C5KZ8RN9,2019,Nissan,4dr Car,4,Gray,Variable,0,15998,17106,Blue,FWD,Gasoline Fuel,28,39,5
Used,4T29YC0LTENXU3XDG,2015,Jeep,Convertible,2,Black,Manual,76752,15998,0,White,4WD,Gasoline Fuel,17,21,4
Used,D1W810EESDBSRZ6NX,2017,Chrysler,"Mini-van, Passenger",4,,Automatic,68634,15998,17037,Red,FWD,Gasoline Fuel,18,28,8
Used,GBB9C3B8DYAEVTB4F,2021,Chevrolet,Extended Cab Pickup,2,Black,Automatic,52405,15998,18666,White,RWD,Gasoline Fuel,19,25,2
New,Z0BDAZ73X0X12XMZU,2020,Hyundai,Sport Utility,4,Gray,Automatic,0,15998,16834,White,AWD,Gasoline Fuel,22,25,5
New,FDF4PDEH4JKP0F2V9,2019,Toyota,4dr Car,4,Black,Variable,0,15998,19587,Black,FWD,Gasoline Fuel,28,36,5
New,HJD6W26U7722D0B81,2024,Nissan,4dr Car,4,Gray,Variable,0,15998,17826,Black,FWD,Gasoline Fuel,30,40,5
New,V1JNR4RK2XYG7P9CX,2018,Nissan,Sport Utility,4,Gray,Variable,0,15998,0,Gray,FWD,Gasoline Fuel,26,33,5
New,5CTG8SJWZC5HKDNLB,2018,Honda,Sport Utility,4,Gray,Variable,0,16198,16198,Silver,AWD,Gasoline Fuel,27,31,5
Used,R7S77X9LHMR1GKH82,2016,BMW,Hatchback,4,,Automatic,75074,16198,16198,Gray,AWD,Gasoline Fuel,20,30,5
Used,E09DBFET1X7JFC330,2022,Nissan,4dr Car,4,Black,Variable,23382,16198,17850,Black,FWD,Gasoline Fuel,29,39,5
New,MVYTBK8YC9BE7U2YN,2019,Honda,4dr Car,4,Black,Manual,0,16198,16025,Red,FWD,Gasoline Fuel,25,36,5
Used,TPEFV7FKBWH25E4UP,2022,Nissan,4dr Car,4,,Variable,79510,16198,17325,Gray,FWD,Gasoline Fuel,27,37,5
Used,XL9ZC02Y9NREKKS2B,2018,BMW,Hatchback,4,Black,Automatic,75853,16198,14000,Silver,RWD,Gasoline Fuel,24,34,5
Used,B43NCN1P37M9G4GRG,2018,Mazda,4dr Car,4,Black,Automatic,73077,16198,15700,Black,FWD,Gasoline Fuel,23,31,5
Used,S5S5K6MVSD3P4RMR4,2022,Hyundai,4dr Car,4,Gray,Automatic,18851,16297,20860,Gray,FWD,Gasoline Fuel,28,38,5
Used,SVHXC1KTZ5ENN6ASJ,2022,Nissan,Extended Cab Pickup,4,Gray,Automatic,77758,16297,21753,Black,RWD,Gasoline Fuel,18,24,4
Used,UYJ6TZ2M2V7WKTF6A,2020,Honda,4dr Car,4,Black,Variable,62680,16398,18625,Black,FWD,Gasoline Fuel,29,37,5
Used,K0X9CXKY9Y0C17DV6,2021,Nissan,4dr Car,4,Gray,Variable,39108,16497,19875,Black,AWD,Gasoline Fuel,26,36,5
Used,FG8MG5N5NS3321HW5,2021,Nissan,4dr Car,4,Gray,Variable,26168,16497,17125,White,FWD,Gasoline Fuel,29,39,5
Used,5ZMY1P699JCVHYLWZ,2020,Toyota,4dr Car,4,,Variable,49299,16497,19273,White,FWD,Gasoline Fuel,31,40,5
Used,M906EH2YRNWGCRWMY,2015,Cadillac,Sport Utility,4,Brown,Automatic,45170,16497,16992,Black,FWD,Gasoline Fuel,17,24,5
Used,SBBZZC0EXVTMVFAFD,2018,Volkswagen,Hatchback,2,Black,Automatic,16487,16498,16498,Blue,FWD,Gasoline Fuel,26,33,4
Used,WTMYBP2R4VX5UEJUR,2018,Kia,4dr Car,4,Black,Automatic,49682,16498,16498,Gray,FWD,Gasoline Fuel,22,31,5
New,G83TZWXAZWDDDCMFP,2023,Nissan,Sport Utility,4,Gray,Variable,0,16498,16498,White,FWD,Gasoline Fuel,30,37,5
New,T4YBS71BZWHTMH7DR,2018,Mercedes-Benz,Sport Utility,4,Black,Automatic,0,16498,16498,Red,AWD,Gasoline Fuel,21,28,5
Used,J93MYC63PHYKD4WJ3,2019,Toyota,Sport Utility,4,Black,Variable,50955,16498,16498,Silver,FWD,Gasoline Fuel,27,31,5
Used,N0RW7E2LSXC9V2AX8,2021,Toyota,4dr Car,4,Black,Variable,34071,16498,16498,White,FWD,Gasoline Fuel,30,38,5
Used,YSWH2BV6J30MVRUTR,2018,Ford,Convertible,2,Black,Automatic,67981,16498,16498,Black,RWD,Gasoline Fuel,20,28,4
New,J8B69GABP80227T1V,2017,Mercedes-Benz,Sport Utility,4,Black,Automatic,0,16498,22017,Silver,AWD,Gasoline Fuel,18,23,5
Used,CFS3DZ638C213HL28,2021,Nissan,Sport Utility,4,Gray,Variable,57366,16498,19940,Gray,FWD,Gasoline Fuel,27,35,5
Used,4HNDW6L7UHUS6L5VY,2018,BMW,4dr Car,4,Black,Automatic,66281,16498,22245,,RWD,Gasoline Fuel,24,34,5
New,KDNHRUHYUBRTU21TV,2022,Kia,Sport Utility,4,Black,Automatic,0,16498,19567,Blue,FWD,Gasoline Fuel,23,30,5
Used,HVDP2CT0ZU9SKVLSH,2022,Toyota,4dr Car,4,Gray,Variable,42449,16498,20420,Silver,FWD,Gasoline Fuel,30,38,5
Used,SBKW1P63XFAEC0TNC,2022,Toyota,4dr Car,4,Black,Variable,37555,16498,20752,Black,FWD,Gasoline Fuel,30,38,5
Used,VWN4CGYZ1HSRWJESM,2018,GMC,Sport Utility,4,Gray,Automatic,57723,16498,17077,Red,FWD,Flex Fuel,26,30,5
Used,YL7UTE3G74W6SWPPG,2021,Dodge,2dr Car,2,Black,Automatic,73145,16498,19456,Black,RWD,Gasoline Fuel,19,30,5
Used,1Z9X4RGGYJVMH14JH,2019,Hyundai,Sport Utility,4,Black,Automatic,58279,16498,19741,Silver,FWD,Gasoline Fuel,22,28,5
Used,PTZT0GPHY0RFZJ12X,2019,Hyundai,Sport Utility,4,Black,Automatic,55584,16498,17391,Black,AWD,Gasoline Fuel,21,26,5
New,HDT5JPBXALK4PSNX0,2023,Toyota,4dr Car,4,Black,Variable,0,16498,20313,,FWD,Gasoline Fuel,32,41,5
Used,29L7PLPUNNSARKUKD,2015,Subaru,Sport Utility,4,Gray,Variable,51880,16498,17122,Blue,AWD,Gasoline Fuel,24,32,5
New,4TUJ3UUDU0C3Z4M5J,2018,Mercedes-Benz,Sport Utility,4,,Automatic,0,16498,0,Black,RWD,Gasoline Fuel,22,28,5
Used,PARC1PC4UR6AFK4HB,2018,Jaguar,Sport Utility,4,,Automatic,61283,16498,17149,Black,AWD,Gasoline Fuel,18,23,5
New,TYJZA5X7WFMAGBPU3,2017,Mercedes-Benz,Sport Utility,4,Brown,Automatic,0,16498,19086,Blue,RWD,Gasoline Fuel,18,23,5
Used,R13J3KTUJ942L1B23,2021,Toyota,4dr Car,4,Black,Variable,77610,16498,18212,Black,FWD,Gasoline Fuel,31,40,5
Used,RLKDXTR71G88X4J2U,2022,Honda,Sport Utility,4,Black,Variable,54450,16498,20734,Black,FWD,Gasoline Fuel,28,34,5
Used,S2BU94D1KG9F84FW5,2023,Hyundai,Sport Utility,4,Gray,Variable,27487,16498,19613,Black,FWD,Gasoline Fuel,30,35,5
New,ADF184H2ZPGGYGU3E,2016,Maserati,4dr Car,4,Gray,Automatic,0,16498,20503,,RWD,Gasoline Fuel,16,24,5
Used,3USCE3T07WA1VHNM2,2023,Kia,Sport Utility,4,Black,Variable,35797,16498,19225,White,AWD,Gasoline Fuel,27,31,5
New,VV4MXAM7FHERBB7TU,2020,Land Rover,Sport Utility,4,Black,Automatic,0,16498,18185,Black,4WD,Gasoline Fuel,19,24,5
Used,G92FJL4132SKC00B0,2024,Nissan,4dr Car,4,Gray,Variable,17347,16498,18714,Gray,FWD,Gasoline Fuel,30,40,5
Used,F4S65H3995WZRMP39,2019,Toyota,4dr Car,4,Black,Automatic,64005,16498,19778,Red,FWD,Gasoline Fuel,29,41,5
New,CWRYU18300R47FN4J,2017,Chrysler,"Mini-van, Passenger",4,Black,Automatic,0,16498,0,Black,FWD,Gasoline Fuel,18,28,8
Used,VEEXK78G1H4AZFBEW,2019,Kia,Sport Utility,4,Gray,Automatic,62275,16498,18076,Black,FWD,Gasoline Fuel,21,26,5
Used,YZHTGCDDVU5Z21773,2017,Lincoln,Sport Utility,4,Black,Automatic,24338,16498,20147,Gray,AWD,Gasoline Fuel,19,25,5
Used,SL50RGC0XPDND5XJZ,2020,Toyota,4dr Car,4,Black,Variable,27167,16498,18688,Silver,FWD,Gasoline Fuel,30,38,5
Used,PBCJYAU2X2FHMB1Z9,2018,Nissan,4dr Car,4,Gray,Variable,72097,16498,17628,Gray,FWD,Gasoline Fuel,21,30,5
Used,PJ7T7LEF06DWALB66,2022,Honda,Sport Utility,4,Black,Variable,58796,16498,18875,,FWD,Gasoline Fuel,28,34,5
Used,5W6RTFFM3C5ALA7HA,2022,Nissan,4dr Car,4,Black,Variable,29536,16498,15175,Gray,FWD,Gasoline Fuel,29,39,5
Used,VFY07NTFUNZX49F25,2022,Nissan,4dr Car,4,Black,Variable,43829,16498,14350,Gray,FWD,Gasoline Fuel,29,39,5
New,N9BD8ET77NJYP9KBR,2020,Hyundai,Sport Utility,4,Black,Variable,0,16498,15250,White,FWD,Gasoline Fuel,30,34,5
Used,UNSV87MKH2WGVTKU8,2022,Hyundai,4dr Car,4,Gray,Variable,54256,16498,15825,Black,FWD,Gasoline Fuel,31,41,5
Used,ECBKWHK4TFSVUYWGH,2018,Nissan,Sport Utility,4,Gray,Variable,71184,16498,10375,Silver,FWD,Gasoline Fuel,20,27,7
Used,3F3GZR9F3U15UUM9P,2019,Nissan,4dr Car,4,,Variable,68283,16498,15525,Blue,FWD,Gasoline Fuel,25,34,5
Used,HDX1WTSKTGJN7BHBZ,2022,Nissan,4dr Car,4,Gray,Variable,58081,16498,18225,Silver,FWD,Gasoline Fuel,27,37,5
Used,E0Y3VEFYUNB4RSFCZ,2016,Nissan,Sport Utility,4,Gray,Variable,39090,16498,11138,Black,FWD,Gasoline Fuel,26,32,5
New,MD9BYRVZVPEAA0HCN,2021,Mazda,Sport Utility,4,Black,Automatic,0,16498,15100,White,FWD,Gasoline Fuel,25,33,5
Used,LTHC7RVFDLZ4K3TPM,2022,Kia,4dr Car,4,Black,Variable,60391,16498,16425,Black,FWD,Gasoline Fuel,29,39,5
Used,1B319P4JAL8G2YAKK,2021,Nissan,4dr Car,4,,Variable,64056,16498,16950,Gray,FWD,Gasoline Fuel,28,39,5
Used,UL9HHJ6ATAR9SV7CM,2018,Honda,4dr Car,4,Black,Variable,65431,16498,13675,,FWD,Gasoline Fuel,31,40,5
New,L0389LPFGUG3105RP,2022,Toyota,4dr Car,4,,Variable,0,16498,21245,Black,FWD,Gasoline Fuel,30,38,5
Used,NUY8569HP99D1EXYX,2023,Chevrolet,4dr Car,4,Black,Automatic,28708,16498,20880,Gray,FWD,Gasoline Fuel,27,35,5
Used,KEKN88MAUBUBJFRK9,2021,Hyundai,Sport Utility,4,Black,Automatic,74299,16498,18390,Gray,FWD,Gasoline Fuel,25,28,5
New,1J0NSPA1CSM9AZ4BA,2018,Honda,Hatchback,4,Black,Manual,0,16498,17043,Black,FWD,Gasoline Fuel,29,38,5
Used,C2R6HER5J31W4J6UR,2023,Chevrolet,4dr Car,4,Black,Automatic,28452,16498,20919,Gray,FWD,Gasoline Fuel,27,35,5
Used,34F8NDZHP75HP9BTT,2022,Kia,4dr Car,4,Black,Automatic,63484,16498,20217,White,FWD,Gasoline Fuel,27,37,5
New,42AT896AH1CWEX91U,2020,Nissan,4dr Car,4,Gray,Variable,0,16498,18311,Gray,FWD,Gasoline Fuel,28,39,5
Used,CNS9FFTD95TW944L7,2024,Nissan,4dr Car,4,Gray,Variable,17360,16598,18849,White,FWD,Gasoline Fuel,30,40,5
Used,JUA7AE5P700H1RZK7,2024,Nissan,4dr Car,4,Gray,Variable,10282,16698,19858,Red,FWD,Gasoline Fuel,30,40,5
Used,N779BUCB3PER0W49U,2021,Kia,Sport Utility,4,Black,Automatic,50628,16698,18947,Black,AWD,Gasoline Fuel,25,30,5
Used,BLDZSB8RDVXYB92KY,2019,Toyota,4dr Car,4,Black,Automatic,76667,16698,0,,FWD,Gasoline Fuel,29,41,5
